163806 中银稳健增利 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2009/12/14	0.3618	0.3618	0.3618	0.3618	0	0.00
2009/12/15	0.3608	0.3608	0.3608	0.3608	0	0.00
2009/12/16	0.3608	0.3608	0.3608	0.3608	0	0.00
2009/12/17	0.3568	0.3568	0.3568	0.3568	0	0.00
2009/12/18	0.3568	0.3568	0.3568	0.3568	0	0.00
2009/12/21	0.3578	0.3578	0.3578	0.3578	0	0.00
2009/12/22	0.3558	0.3558	0.3558	0.3558	0	0.00
2009/12/23	0.3578	0.3578	0.3578	0.3578	0	0.00
2009/12/24	0.3598	0.3598	0.3598	0.3598	0	0.00
2009/12/25	0.3618	0.3618	0.3618	0.3618	0	0.00
2009/12/28	0.3628	0.3628	0.3628	0.3628	0	0.00
2009/12/29	0.3658	0.3658	0.3658	0.3658	0	0.00
2009/12/30	0.3648	0.3648	0.3648	0.3648	0	0.00
2009/12/31	0.3658	0.3658	0.3658	0.3658	0	0.00
2010/01/04	0.3658	0.3658	0.3658	0.3658	0	0.00
2010/01/05	0.3668	0.3668	0.3668	0.3668	0	0.00
2010/01/06	0.3668	0.3668	0.3668	0.3668	0	0.00
2010/01/07	0.3658	0.3658	0.3658	0.3658	0	0.00
2010/01/08	0.3678	0.3678	0.3678	0.3678	0	0.00
2010/01/11	0.3688	0.3688	0.3688	0.3688	0	0.00
2010/01/12	0.3728	0.3728	0.3728	0.3728	0	0.00
2010/01/13	0.3728	0.3728	0.3728	0.3728	0	0.00
2010/01/14	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/01/15	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/01/18	0.3758	0.3758	0.3758	0.3758	0	0.00
2010/01/19	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/01/20	0.3738	0.3738	0.3738	0.3738	0	0.00
2010/01/21	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/01/22	0.3728	0.3728	0.3728	0.3728	0	0.00
2010/01/25	0.3728	0.3728	0.3728	0.3728	0	0.00
2010/01/26	0.3728	0.3728	0.3728	0.3728	0	0.00
2010/01/27	0.3728	0.3728	0.3728	0.3728	0	0.00
2010/01/28	0.3738	0.3738	0.3738	0.3738	0	0.00
2010/01/29	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/02/01	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/02/02	0.3748	0.3748	0.3748	0.3748	0	0.00
